39,22,3088,4127,2569,165.38860103626942,140.36363636363637
40,24,2630,4585,2325,155.7338403041825,109.58333333333333
30,22,3551,3664,2843,230.25457617572513,161.4090909090909
31,27,3427,3788,2739,231.11526116136562,126.92592592592592
38,23,3123,4092,2597,173.11303234069806,135.7826086956522
33,24,3281,3934,2720,194.66565071624504,136.70833333333334
35,20,3193,4022,2647,186.2618227372377,159.65
37,21,3147,4068,2607,176.7175087384811,149.85714285714286
34,20,3239,3976,2696,188.9218894720593,161.95
28,20,3857,3358,3198,234.65335753176043,192.85
36,22,3163,4052,2612,181.63831805248182,143.77272727272728
32,24,3396,3819,2729,223.75795053003534,141.5
21,17,4521,2694,3865,310.55120548551207,265.94117647058823
23,18,4320,2895,3653,296.4888888888889,240.0
20,21,4701,2514,3932,317.1452882365454,223.85714285714286
22,18,4481,2734,3801,300.3691140370453,248.94444444444446
25,16,4229,2986,3586,281.02861196500356,264.3125
12,17,5374,1841,5197,373.5980647562337,316.11764705882354
26,20,3979,3236,3312,264.07740638351345,198.95
15,17,5059,2156,4705,352.6372800948804,297.5882352941176
16,19,5004,2211,4604,344.6163069544364,263.36842105263156
19,21,4723,2492,3950,329.79928011856873,224.9047619047619
27,20,3923,3292,3250,245.88886056589345,196.15
10,18,5738,1477,5526,391.1627744858836,318.77777777777777
17,22,4960,2255,4548,333.8225806451613,225.45454545454547
18,21,4907,2308,4142,327.18483798654984,233.66666666666666
2,9,6945,270,6805,1150.5618430525558,771.6666666666666
7,12,6180,1035,6083,508.1012944983819,515.0
14,20,5174,2041,4751,358.7541553923463,258.7
1,1,7215,0,7215,1715.5248787248788,7215.0
9,22,5921,1294,5683,420.05843607498736,269.1363636363636
13,20,5244,1971,5052,366.26887871853546,262.2
3,16,6672,543,6506,969.468824940048,417.0
4,15,6591,624,6415,832.306781975421,439.4
29,22,3585,3630,2962,236.77433751743376,162.95454545454547
6,11,6264,951,6205,603.3796296296297,569.4545454545455
24,16,4259,2956,3597,294.28833059403615,266.1875
11,17,5560,1655,5346,375.97661870503595,327.05882352941177
5,12,6425,790,6282,748.308793774319,535.4166666666666
8,20,6073,1142,5907,454.2822328338548,303.65
50,19,1553,5662,1164,104.77913715389569,81.73684210526316
42,19,2457,4758,2163,154.83353683353684,129.31578947368422
44,23,1804,5411,1604,117.39024390243902,78.43478260869566
45,21,1776,5439,1592,115.03265765765765,84.57142857142857
48,17,1678,5537,1363,106.97497020262217,98.70588235294117
43,20,2147,5068,1954,161.57335817419656,107.35
46,19,1704,5511,1385,112.57276995305165,89.6842105263158
49,18,1618,5597,1329,103.97404202719407,89.88888888888889
54,22,1461,5754,1057,101.13620807665983,66.4090909090909
47,18,1687,5528,1375,108.93775933609959,93.72222222222223
55,20,1442,5773,1050,101.07073509015257,72.1
53,18,1462,5753,1065,102.07113543091656,81.22222222222223
52,18,1472,5743,1071,103.5258152173913,81.77777777777777
51,18,1521,5694,1124,103.47666009204471,84.5
57,20,1326,5889,939,100.88536953242836,66.3
59,22,1288,5927,844,100.93167701863354,58.54545454545455
56,20,1384,5831,993,100.24421965317919,69.2
61,19,1230,5985,831,93.75121951219512,64.73684210526316
62,21,1224,5991,821,91.74509803921569,58.285714285714285
65,19,978,6237,732,82.85276073619632,51.473684210526315
58,20,1297,5918,855,101.87972243639167,64.85
63,21,1179,6036,773,90.31891433418151,56.142857142857146
60,21,1253,5962,839,93.67597765363128,59.666666666666664
41,22,2524,4691,2220,156.48335974643422,114.72727272727273
68,21,951,6264,641,79.63196635120926,45.285714285714285
72,24,869,6346,383,72.70425776754891,36.208333333333336
70,23,901,6314,445,76.93895671476137,39.17391304347826
64,20,1136,6079,737,91.12147887323944,56.8
66,18,976,6239,732,80.82581967213115,54.22222222222222
69,22,904,6311,598,77.30973451327434,41.09090909090909
76,24,756,6459,373,69.04761904761905,31.5
67,19,962,6253,653,81.52598752598753,50.63157894736842
74,26,793,6422,374,66.79445145018916,30.5
71,22,896,6319,386,76.671875,40.72727272727273
73,26,795,6420,376,67.06666666666666,30.576923076923077
75,26,777,6438,373,67.57786357786358,29.884615384615383
78,22,742,6473,368,69.66037735849056,33.72727272727273
79,22,742,6473,368,69.59299191374663,33.72727272727273
77,23,750,6465,369,69.42666666666666,32.608695652173914
80,22,737,6478,365,69.82903663500679,33.5
81,23,701,6514,363,68.79315263908701,30.47826086956522
86,17,658,6557,351,71.92401215805471,38.705882352941174
89,14,622,6593,331,74.42443729903538,44.42857142857143
98,11,468,6747,297,81.45726495726495,42.54545454545455
87,17,648,6567,342,72.28703703703704,38.11764705882353
101,12,367,6848,224,39.35149863760218,30.583333333333332
106,12,259,6956,119,30.486486486486488,21.583333333333332
97,11,470,6745,301,81.1404255319149,42.72727272727273
95,11,476,6739,306,80.26050420168067,43.27272727272727
105,11,273,6942,134,29.706959706959708,24.818181818181817
88,15,627,6588,332,74.39553429027113,41.8
107,12,225,6990,88,27.386666666666667,18.75
91,12,582,6633,327,78.61855670103093,48.5
85,18,662,6553,352,71.76737160120845,36.77777777777778
110,14,177,7038,51,26.96045197740113,12.642857142857142
84,20,670,6545,355,71.0955223880597,33.5
108,14,212,7003,78,28.150943396226417,15.142857142857142
82,22,693,6522,363,69.46031746031746,31.5
100,12,438,6777,294,85.2420091324201,36.5
99,12,442,6773,297,84.57466063348416,36.833333333333336
83,21,673,6542,355,71.01040118870728,32.04761904761905
90,12,596,6619,330,77.08053691275168,49.666666666666664
113,16,146,7069,45,19.986301369863014,9.125
92,14,511,6704,321,75.67514677103718,36.5
94,11,491,6724,321,78.37881873727088,44.63636363636363
103,12,357,6858,214,31.551820728291318,29.75
112,15,169,7046,49,27.65680473372781,11.266666666666667
104,12,324,6891,183,30.746913580246915,27.0
96,11,473,6742,304,80.65961945031712,43.0
122,16,124,7091,45,20.661290322580644,7.75
